0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)OCCO);C=C(CO);C=C(Br),23,348,1.3345555555555555,0.090110113407273,0.0046797255544223,23.434765432098764,0.7934098978242924,3.8542222222222224,0.3233024803912901
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=Cc1cccc(C)c1;C=C(C(=O)NCC);C=C(Br),20,280,1.1976559259259258,0.0189818715190279,0.0005582266670745,24.26179012345679,0.5157262101668588,3.42132098765432,0.2318448729540378
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)O);C=C(Br);C=CCl,20,298,0.962686148148148,0.0517040722361905,0.0017635592790222,14.85567901234568,0.5051351812019367,2.3201111111111112,0.3895844256273061
0.877,benzene,c1ccccc1,9.378084896347484e-05,C=Cc1ccccc1;C=C(C(=O)O);C=CCl,23,298,0.9815492469135804,0.2683572080811311,172.58706739542865,21.488987654320987,2.833123737318703,1.8126419753086416,1.1326750954348386
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;C=C(C(=O)OCCO);C=C(C=O),20,280,1.2196846913580246,0.0259493903963422,0.0005031384172489,19.8289012345679,0.4789091412303918,3.51474074074074,0.1348202990337511
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)O);C=CCC;C=CCl,14,280,0.7660379012345679,0.0784147326020562,171.44818914662469,13.063592592592594,0.3008221564673611,2.287555555555555,0.3959195266780084
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)OCC);CC=CCBr;C=Cc1cccc(C)c1,14,298,0.8130556543209876,0.0358525609034737,0.0020386329972788,17.58385185185185,0.5074036090693193,2.356938271604938,0.2188205954194638
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)O);C=C(Br);C=C(F),20,348,0.901132888888889,0.1258052589511972,0.0067336385351562,14.419666666666666,1.1179840763900568,2.048913580246913,0.827574817736366
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(C(=O)OCC);C=CCl,14,348,0.919240827160494,0.02070026324088,0.0001648744102157,17.10983950617284,0.3829745005465662,2.896493827160494,0.1209207600406548
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)N(C)C);CC=CC;C=Cc1cccc(C)c1,14,348,0.8622017530864199,0.0509411957206071,0.0030257345780065,16.848185185185184,0.6459478462131715,2.203444444444444,0.2419112682956192
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;C=C;CC=CC,20,280,0.9082892345679012,0.093835943563362,0.0007734966936447,15.290481481481482,0.5868677709001083,2.9406172839506173,0.3637217960013535
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);CC=CC;C=C(Br),23,298,1.1397223333333335,0.0607703098641734,0.0021854913421808,19.008407407407407,0.5087213401464883,2.9835185185185185,0.3251696275701368
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=Cc1cccc(C)c1;C=C(Br);C=C(F),23,280,1.1524261728395062,0.0371303997633665,0.0002770450443592,22.01437037037037,0.6208771462431382,3.41820987654321,0.1370637155657036
0.7845,acetone,CC(C)=O,0.0001233958538993,C=Cc1ccccc1;C=C(CN);C=C(C(=O)OCCO),14,280,0.8447644197530864,0.0619421533076765,0.0023836804611431,17.233234567901235,0.7035502082973069,2.1454320987654323,0.2876544110634098
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=Cc1cccc(C)c1;C=C(F);C=CCl,23,348,1.145583950617284,0.0712308030136743,0.0029120884555199,22.589135802469137,0.9514206240038692,3.265395061728395,0.250323971764214
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=CCBr;C=C(CO);C=C(F),14,348,0.7880977654320989,0.0504823425363495,0.0068491836249426,12.803209876543212,0.3817585920689976,2.110987654320988,0.3056827813445618
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=Cc1ccccc1;CC=CCBr;C=Cc1cccc(C)c1,20,298,1.1133327160493829,0.0212096362919174,0.000350520472341,24.23830864197531,0.5419645708883152,3.369543209876543,0.2048736466602514
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);C=C(C(=O)NCC),24,298,1.2456753086419754,0.0870432833310697,0.0012677149467987,25.564604938271607,0.5697515308353228,3.3476296296296297,0.3675967478074694
0.877,benzene,c1ccccc1,9.378084896347484e-05,CC=CC;CC=CCBr;C=C(Br),20,298,0.8633911604938272,0.1099726241206718,297.83507719535487,16.171432098765433,0.7786098396671207,2.463864197530864,0.5907978859572168
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)O);C=CCC;C=C(F),14,348,0.8114569135802469,0.032957737222009,0.0002309842062256,13.060098765432102,0.3129510120200953,2.320074074074074,0.2510910895547117
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=Cc1cccc(C)c1;C=CCl,20,348,1.075885925925926,0.0471042735021712,0.0001807313395897,19.87658024691358,0.5059786230832513,3.3083209876543207,0.149012206572705
0.7895,ethanol,OCC,0.0001125370187561,C=C;C=Cc1cccc(C)c1,14,348,0.8058683456790123,0.0705787249177562,0.000678151979349,16.991777777777777,1.097458905555336,1.8515185185185183,0.3912334124156547
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);C=C(C(=O)O);C=C(F),23,348,0.7681440123456791,0.0879078227570717,0.0011633869670106,14.973975308641975,1.2496873285519954,0.878432098765432,0.3827072806641819
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=C;C=C(C(=O)OCCO);C=C(C=O),14,280,0.9246866790123456,0.0678000073157844,0.0015228055878946,15.783061728395063,0.4933702775375778,2.8067160493827163,0.3646367796869126
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(CN);C=CCC;C=C(C(=O)NCC),20,298,0.9630340123456792,0.08593116954686,0.0005971439433126,19.02917283950617,0.9073369226005076,2.774753086419753,0.5695065338695454
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=C(C(=O)NCC);C=CCl,23,348,0.8684023333333333,0.0873943411865556,0.002922801470314,20.706703703703703,1.5207711286675427,1.9933580246913585,0.5917205360691605
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=C;C=CCC;C=C(C=O),20,348,0.9481114444444444,0.0361325106992594,0.0028512732941023,16.898913580246912,0.4603184672561575,2.7158024691358023,0.3707510368858434
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)OCC);C=C(C=O);C=C(Br),20,348,0.9573147407407409,0.0823857676646774,0.0007507381092447,18.886716049382716,0.6904647072549323,2.301222222222222,0.5293356656353133
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=Cc1ccccc1;C=C(C(=O)O);C=C,20,280,1.0279257407407407,0.1627264716841874,213.43177118067365,20.054135802469137,0.6393748828480428,2.472753086419753,1.084625867461687
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)N(C)C);CC=CC;C=C(C(=O)NCC),14,348,0.8967706790123456,0.0644303174258878,0.0163326431534485,16.60545679012346,0.663317905076167,2.7676049382716053,0.2439212420460597
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);C=CCC;C=C(Br),14,348,0.7019584938271606,0.0693651141971473,0.004718837609535,12.89493827160494,0.4506072814719388,2.2019629629629627,0.438144923440749
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)OCCO);C=C(F),14,280,0.7798682222222222,0.0237491484031858,0.0001546572170494,14.623370370370372,0.4470565309198988,2.012641975308642,0.1035578574663059
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)OCC);CC=CC;C=C(C(=O)NCC),14,280,0.9124733456790124,0.0204967259500299,0.0010846766543425,16.78822222222222,0.3748539798012548,2.570518518518518,0.3780382145132594
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)N(C)C);C=C(C(=O)NCC);C=CCl,14,348,0.6786544320987654,0.0422850897677318,0.0061274225998124,14.985333333333331,0.6445820159674345,1.541135802469136,0.426056211242057
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCC);C=C(C(=O)OCCO);C=CCl,23,298,1.322002592592593,0.0573400367910972,0.0002974893946315,27.372024691358025,0.6996557350143605,3.071555555555556,0.1930565067922208
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(CN);C=C(C(=O)OCCO);C=CCC,14,348,0.7729059382716049,0.0381688956390518,0.0014183962591261,14.89951851851852,0.660160457694929,1.5015555555555555,0.266895272381796
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C=O);C=C(CO);C=C(F),23,280,1.3569924691358026,0.0876237290502338,0.0094665888002536,18.95075308641976,0.5416386780430312,3.899962962962964,0.4364627582841389
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CN);CC=CCBr;C=CCl,23,280,1.279281111111111,0.0152801695905526,6.607832629575028e-05,20.032469135802472,0.2666703743455094,3.0686296296296294,0.0846633776620492
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C;C=CCl,24,348,1.3577314814814816,0.0904536653245446,0.0010318227073086,17.84869135802469,0.303540614646757,3.4004074074074078,0.3206716630771822
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)OCC);C=C(F),24,280,1.4752456790123456,0.082855957189709,0.0009556925366607,25.290037037037035,0.8929798560547799,3.7920740740740735,0.3772802533591706
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=Cc1ccccc1;CC=CCBr,20,280,1.0579986666666663,0.0293663394016321,0.0002479966966233,22.17683950617284,0.4915985880498393,2.964358024691358,0.1956204632585274
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=C(C(=O)OCC);CC=CCBr,20,280,1.1543477777777778,0.0146630115815945,4.804863845531756e-05,20.795024691358023,0.4203554338275663,3.3467530864197528,0.0579453831529796
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(CN);C=C(C=O);C=C(F),20,348,1.0978446172839509,0.0747887955215858,0.001056558820899,16.93406172839506,0.4795227654755907,3.399,0.3669461561066984
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=C;C=C(F),14,280,0.6719151358024692,0.0585087573282211,0.002250308149543,10.858543209876544,0.4481467200603032,1.3367160493827162,0.4760311804957168
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCC);C=C(C=O);C=C(F),20,348,1.0174578395061729,0.0947838176550751,0.0014326486600835,19.34740740740741,1.126155437134282,2.855111111111111,0.3132635462078472
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);CC=CC,20,348,0.9649295802469138,0.069330526181574,0.0041247026410749,17.6386049382716,0.4977599619582714,2.7742222222222224,0.3421268987010738
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)OCC);C=C(CN);C=C(CO),20,280,1.1349906049382716,0.0717105011594207,0.0017697822753984,20.98651851851852,0.7565284440747101,2.944567901234568,0.3760055140872142
0.7895,ethanol,OCC,0.0001125370187561,CC=C;C=C(CN);C=C(CO),14,348,0.7296181975308641,0.0508810191768944,0.0007873141993717,12.998148148148148,0.3771741946552741,1.9535925925925928,0.276523513959104
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)N(C)C);C=C,20,280,1.2343204938271606,0.0142982868611432,0.0001542460202829,20.687728395061725,0.382487795733509,3.331456790123457,0.1209115633742196
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,CC=CC;C=C(C(=O)NCC);C=C(F),14,280,0.7609423086419752,0.0695529706254928,0.0010725989739238,14.80577777777778,0.6560985321966643,1.8916419753086424,0.374402810367274
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=Cc1ccccc1;C=C(C(=O)OCCO),20,348,1.1878696296296296,0.0348582124317484,0.0001297060661268,23.918,0.5127441785067799,3.335493827160493,0.1674104974404355
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=C(C(=O)O);CC=CCBr;C=CCl,23,280,1.106164666666667,0.0582296498671795,0.0009124255485976,19.3759012345679,0.4418429586651039,2.552259259259259,0.2818068587244509
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)N(C)C);CC=CCBr;C=C(C(=O)NCC),14,280,0.8620088024691359,0.0158896119388083,0.0001187193746257,16.360012345679014,0.3442843891150526,2.363555555555556,0.0863947300633322
0.7895,ethanol,OCC,0.0001125370187561,CC=CCBr;C=C(C(=O)NCC);C=C(F),20,348,1.015893913580247,0.0675606934159529,0.0070452129322133,20.92944444444445,0.5650086200587925,2.775716049382716,0.5108025695423422
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=C;C=C;C=C(F),23,348,1.0517933580246914,0.073000433241283,0.0013034024258485,16.33851851851852,0.5099211779106215,3.00883950617284,0.4275087308844957
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)O);C=C(Br);C=CCl,14,298,0.7436625925925926,0.0333292701104191,0.0007810324997825,11.309666666666669,0.241694583317331,1.7829382716049385,0.2680338722688466
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CN);C=C;C=C(C(=O)NCC),14,280,0.8572342098765432,0.0135636571252104,5.825290578567585e-05,14.139234567901235,0.3035026500018519,2.138962962962963,0.0921041338256001
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=CCC;C=C(F);C=CCl,14,280,0.8602213950617283,0.0232488116758201,0.0003733260667161,11.975654320987651,0.3183358410021,2.365074074074074,0.1637352408033554
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,CC=C;C=C(C(=O)N(C)C);C=CCl,23,298,1.3341050617283952,0.0231595810173117,2.491006835999424e-05,22.876111111111108,0.439598835078608,2.9489506172839506,0.1215296439206122
0.7845,acetone,CC(C)=O,0.0001233958538993,C=CCC;CC=CC;C=C(Br),20,280,1.1317447901234567,0.099986944621948,0.0009928800796228,18.174395061728397,0.4991749904459602,3.274432098765432,0.5843500966996404
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=C;C=C(F);C=CCl,14,348,0.5843212345679013,0.053723749317896,0.006002735073942,10.079444444444444,0.472269357124737,1.4291851851851851,0.3833897256784927
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=CCC;C=C(CO);C=C(Br),20,298,1.100214024691358,0.0678560225140811,0.0033651906881933,17.92482716049383,0.4094988442716761,3.093691358024692,0.3765686087365887
0.7895,ethanol,OCC,0.0001125370187561,CC=CCBr;C=C(CO);C=C(Br),23,348,1.1228908641975308,0.0559709731031841,0.0006814136568378,19.35479012345679,0.4376520043818958,3.309160493827161,0.1850755906156493
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=CCBr,15,280,0.9005896790123458,0.0113889895928633,1.6181599566991365e-05,14.735777777777775,0.274601394617591,2.900654320987654,0.0433960117908749
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)OCCO);C=C(Br);C=C(F),14,280,0.8238977283950617,0.08168628048278,200.7814629197173,15.208345679012345,0.4575600388451724,1.4630617283950618,0.5043585669846798
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCCO);CC=CC;C=C(C=O),20,348,1.1266997530864198,0.0629678735444072,0.0022117674718843,21.619506172839504,0.7475508178515612,3.2047901234567906,0.349474092225764
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)O);C=C(C(=O)NCC);C=CCl,20,348,0.845897851851852,0.0452434797362528,0.0029725499384065,17.594024691358026,0.8191107791539186,1.8276296296296293,0.3318780619609768
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)O);C=CCC;C=C(Br),14,280,0.7983860493827161,0.0564967946139591,0.0020291939224558,13.06183950617284,0.4749671452390641,2.0848765432098766,0.4849654533379264
0.7895,ethanol,OCC,0.0001125370187561,C=C(C(=O)O);C=C(C(=O)N(C)C);C=C,14,348,0.8954609012345678,0.060290116292663,0.0004735083766992,15.161493827160491,0.3472369285225829,2.2915185185185187,0.3409293077266034
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(CO);C=CCl,23,280,1.1391470370370371,0.0171892372617461,0.0001080461724744,17.701172839506174,0.2784701943455541,3.0569259259259263,0.0911603901661997
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)O);C=C(Br);C=C(F),23,348,0.8924567037037038,0.1697653116524557,0.0043465727089551,15.640370370370372,1.0484003622738367,1.524074074074074,0.8182018794287177
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C=O);C=C(Br),14,348,0.6977712469135802,0.0326828059305591,0.0018493713074701,11.085543209876542,0.3347842514911459,1.7654814814814814,0.2214026057990179
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)N(C)C);C=C;C=C(F),14,280,0.8009602222222221,0.0168337891306095,5.13445381285576e-05,13.130753086419752,0.299784635901463,2.208456790123457,0.0668704384635989
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)OCC);C=C(C=O);C=C(CO),20,348,0.8231669506172838,0.0842199591470947,0.0005865195266865,18.50895061728395,1.0338344292927069,2.134246913580247,0.4812455426983373
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=C;C=C(CN);C=C,14,348,0.6925235061728394,0.1310085869347693,0.0016961544170745,11.677913580246914,1.179659138857344,1.7067037037037036,0.6442755036117576
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)OCCO);C=C(C(=O)N(C)C);C=C(C=O),14,348,0.7223358395061729,0.0428643977265016,0.0047542581376257,15.13151851851852,0.6636458432120403,1.61062962962963,0.2547733170343831
0.877,benzene,c1ccccc1,9.378084896347484e-05,C=C(CO);C=CCl,24,298,0.8587845061728394,0.1855377764919009,282.9250000488608,18.056185185185186,1.1512105395830894,1.5827407407407408,1.0533426485497357
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=C(C(=O)O);C=C(C(=O)N(C)C);C=C(C=O),14,280,0.7353719753086421,0.0479317924413573,0.0012299391926971,14.189345679012346,0.4662555374309592,2.2252098765432096,0.3410486991781318
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)O);C=C;C=C(CO),14,280,0.7012182469135803,0.0509663216691399,0.0008369532431832,11.20837037037037,0.2709471473423354,1.9102098765432096,0.3754702308085709
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C=O);C=CCl,14,348,0.7291702716049384,0.050053646177916,0.0028473196538125,11.645950617283953,0.4108343182689588,1.569358024691358,0.3918485884404394
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=CC;C=C(C=O);C=C(F),23,298,1.2390832098765432,0.0360280299940511,0.001170457505952,19.069814814814816,0.6110784256129954,3.442617283950617,0.2194680194313442
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=Cc1ccccc1;C=C(CN);C=CCl,20,280,1.1040538271604938,0.0435569122115218,0.0007904234726526,20.16759259259259,0.7570176829445989,2.772802469135802,0.1889698140211481
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)O);C=C;C=CCl,23,298,1.2021124691358027,0.0468826730880255,5.329585015410508e-05,18.119074074074074,0.3292578552650981,3.356382716049383,0.2102428089462532
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)OCC);C=C;C=C(CO),20,280,1.2422830864197532,0.0758838712289787,0.0017686006835055,20.260296296296296,0.7668843884803788,3.354567901234568,0.2929253028397228
0.877,benzene,c1ccccc1,9.378084896347484e-05,CC=CCBr;C=C(Br),20,298,1.0780033950617285,0.1411781105459532,383.5447196813752,18.35648148148148,0.6659987786128849,2.8940493827160494,0.9306722898752248
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=Cc1ccccc1;C=CCC,20,298,1.0325713209876544,0.0521751694144621,0.0004195964679068,21.94372839506173,0.7283709374536123,3.191851851851852,0.2706213294957589
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=Cc1ccccc1;C=C;C=CCl,14,298,0.8729167407407407,0.036631589327872,0.0008976586148323,14.17796296296296,0.5070375700021548,2.5322345679012344,0.1945865684784556
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)OCC);C=C(CO);C=C(F),14,280,0.7158522839506173,0.0622629540677308,0.0007291989644216,13.598469135802468,0.7101130337152949,1.703827160493827,0.1947341835047727
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);C=C;C=C(F),14,298,0.7594885802469137,0.0435318071716104,0.0016985894706398,11.403814814814814,0.3246959873866101,2.237567901234568,0.233658077628988
0.7895,ethanol,OCC,0.0001125370187561,CC=C;C=CCC;CC=CCBr,23,348,1.1860971728395062,0.0730989152318205,0.0019084582323251,21.45293827160494,0.4355486208540636,3.794654320987655,0.2850127205518918
0.877,benzene,c1ccccc1,9.378084896347484e-05,CC=C;C=C;C=C(Br),14,298,0.5891246419753086,0.0467259165127687,264.78613730189363,9.93527160493827,0.5800156024369204,1.102320987654321,0.328854008178889
0.7895,ethanol,OCC,0.0001125370187561,C=C(C(=O)OCC);C=C(C(=O)OCCO);CC=CCBr,14,348,0.8895892469135803,0.0481440138082468,0.0008724740375644,18.120098765432097,0.3959904477254898,2.647925925925926,0.4284500281384015
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)O);CC=CCBr;C=C(C(=O)NCC),20,280,1.087928987654321,0.1401348167197357,250.92514938569775,22.05045679012345,0.6230170726587391,2.8552345679012343,0.9522753423742258
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(CN);CC=CCBr;C=C(F),23,348,1.15364987654321,0.0664102182100074,0.0019233968562674,19.79414814814815,0.5256942995417059,3.023518518518518,0.4349142135109574
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;CC=CCBr;C=C(F),23,280,1.1971383950617285,0.0129316311839804,9.98166997886162e-05,21.21224691358025,0.3397746359444958,3.395,0.0679533245764153
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCCO);C=C(C=O);C=C(Br),14,298,0.9332789876543212,0.0259112334857477,0.0001860024043965,15.66932098765432,0.5082056263908544,2.4943703703703703,0.1310637809527887
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,CC=C;C=Cc1ccccc1;C=C(Br),23,280,1.1181075308641977,0.045651142928666,0.0005496388655211,23.103407407407406,0.5811481564095481,3.4014567901234574,0.1543008964699333
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(CN);C=C(C(=O)OCCO);CC=CC,20,298,0.9452991728395064,0.0679389730926491,0.0016588252526164,19.05627160493827,0.8053911864850486,2.3310617283950616,0.2584406871647687
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)OCC);C=C(CN);C=C(CO),20,298,0.945176172839506,0.085643339563563,0.0006606191661114,19.000246913580245,1.179435212512822,1.845086419753086,0.2326661995925941
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C(C(=O)O);C=C;C=C(F),23,298,1.2568545679012346,0.028154396672168,4.838093216210705e-05,17.466308641975306,0.3199669983744776,3.412061728395062,0.1543032404610018
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,CC=C;C=C(C(=O)OCC);CC=CCBr,23,298,1.2190932098765437,0.021470657141591,1.450450859860352e-05,23.370925925925928,0.4075864757984158,3.439135802469136,0.0953257900520494
0.877,benzene,c1ccccc1,9.378084896347484e-05,C=C(C(=O)O);C=C(C(=O)NCC);C=C(F),14,298,0.6587668395061728,0.1114826274875034,392.4590255754038,13.484271604938272,1.4121650745701424,1.422753086419753,0.6673507699439591
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;C=C(C(=O)NCC);C=C(Br),20,280,0.980304802469136,0.0521422293164037,0.0005183913086031,18.42545679012346,0.4661523104393759,2.783469135802469,0.297608413130274
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=Cc1ccccc1;C=C;C=C(C(=O)NCC),14,280,0.6552171604938272,0.0617849979612608,193.537906278203,13.878506172839508,0.8460294499654311,1.596543209876543,0.32666908726929
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=Cc1ccccc1;C=CCC;CC=CCBr,14,298,0.8172256790123458,0.0243657633215675,0.0002163565137816,15.434962962962963,0.3960174720065149,2.0524444444444447,0.1626407842189591
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=C(C(=O)OCCO);C=Cc1cccc(C)c1;C=C(CO),14,280,0.8633545061728395,0.0249716898186348,0.0003570565645041,18.60216049382716,0.5103401300268338,2.382716049382716,0.1250355242921383
0.877,benzene,c1ccccc1,9.378084896347484e-05,C=C(CN);C=C(CO),14,298,0.6626753580246914,0.066089497566559,331.3374343158127,11.745777777777777,0.5357827549425486,1.5088395061728392,0.3975480856633206
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=C(C(=O)N(C)C);C=C(Br),23,348,1.2028376543209878,0.0516042923439993,0.0002781053389158,22.07972839506173,0.5497489441003043,3.643012345679012,0.1931578701750129
0.7895,ethanol,OCC,0.0001125370187561,C=C(CN);C=C(C(=O)O),24,348,1.2108861728395062,0.0878905781206943,0.0006789399305783,20.59422222222222,0.4362165619149379,3.095925925925926,0.5899252678717241
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=Cc1ccccc1;C=C(Br),20,280,1.0159573703703704,0.0145477903022294,0.0001073443615518,20.32345679012346,0.3228178422020966,2.570271604938272,0.0930102891355493
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(CN);C=C(C(=O)OCCO),14,348,0.7319194938271605,0.0493998035771382,0.0015599849328307,14.9378024691358,0.7180272600443125,1.603259259259259,0.5314390149507251
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=C;C=Cc1ccccc1;C=C,20,298,1.0406084938271607,0.0553471805598891,0.0005488453800683,19.68165432098765,0.8928197965703917,2.419271604938272,0.4709914683598786
0.7845,acetone,CC(C)=O,0.0001233958538993,C=Cc1ccccc1;C=C(C(=O)O);CC=CCBr,20,348,1.2226023456790125,0.0863164390344285,0.0003594494150782,22.47862962962963,0.7202017968999296,3.540246913580247,0.4051082626481255
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=CCBr;C=C(C(=O)NCC);C=C(C=O),20,348,0.967258024691358,0.0828391998451641,0.001769313257987,19.22567901234568,0.807379465103386,2.3323950617283957,0.4851110011455147
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)O);C=CCC;C=C(C(=O)NCC),14,280,0.8133821481481481,0.0615811633579722,179.03732638390505,15.710345679012343,0.428321390826274,2.1253209876543213,0.3798654351461549
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=C(C(=O)O);CC=CC;CC=CCBr,20,280,1.1430824691358026,0.0418955281367115,0.0014088549008665,18.36846913580247,0.399395224487847,3.3397407407407407,0.2124033420128241
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=Cc1cccc(C)c1;C=C(CO),23,348,1.18774312345679,0.0934107480002171,0.0053246125041189,26.55811111111111,0.9687429043945636,3.285851851851852,0.3805429879874902
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)O);CC=CC;C=C(CO),23,348,1.22880012345679,0.0239425534439595,0.0002873940222662,20.10955555555556,0.3196274837917756,3.46020987654321,0.1094837172683607
